0,714,2442,3267,8679,9735,12231,13398,20778,22176,25440,26949,36297,38037,42069,43920,55236,57318,62118
0,164,3062,3258,8681,8925,13111,13387,20782,21106,26580,26936,36303,36707,43469,43905,55244,55728
0,1463,1634,3249,8683,10830,11077,13376,20786,23617,23940,26923,36309,39824,40223,43890,55252,59451,59926
0,861,2247,3231,8687,9958,11960,13354,20794,22475,25093,26897,36321,38412,41646,43860,55268,57769,61619
0,715,2398,3222,8689,9746,12177,13343,20798,22197,25376,26884,36327,38068,41995,43845,55276,57359,62034
0,123,3066,3213,8691,8874,13125,13332,20802,21045,26604,26871,36333,36636,43503,43830,55284,55647
0,1465,1591,3204,8693,10842,11024,13321,20806,23639,23877,26858,36339,39856,40150,43815,55292,59493,59843
0,819,2250,3186,8697,9906,11973,13299,20814,22413,25116,26832,36351,38340,41679,43785,55308,57687,61662
0,716,2354,3177,8699,9757,12123,13288,20818,22218,25312,26819,36357,38099,41921,43770,55316,57400,61950
0,82,3070,3168,8701,8823,13139,13277,20822,20984,26628,26806,36363,36565,43537,43755,55324,55566
0,1467,1548,3159,8703,10854,10971,13266,20826,23661,23814,26793,36369,39888,40077,43740,55332,59535,59760
0,777,2253,3141,8707,9854,11986,13244,20834,22351,25139,26767,36381,38268,41712,43710,55348,57605,61705
0,717,2310,3132,8709,9768,12069,13233,20838,22239,25248,26754,36387,38130,41847,43695,55356,57441,61866
0,41,3074,3123,8711,8772,13153,13222,20842,20923,26652,26741,36393,36494,43571,43680,55364,55485
0,1469,1505,3114,8713,10866,10918,13211,20846,23683,23751,26728,36399,39920,40004,43665,55372,59577,59677
0,735,2256,3096,8717,9802,11999,13189,20854,22289,25162,26702,36411,38196,41745,43635,55388,57523,61748
0,718,2266,3087,8719,9779,12015,13178,20858,22260,25184,26689,36417,38161,41773,43620,55396,57482,61782
0,1462,1471,3069,8723,10865,10878,13156,20866,23688,23705,26663,36429,39931,39952,43590,55412,59594,59619
0,693,2259,3051,8727,9750,12012,13134,20874,22227,25185,26637,36441,38124,41778,43560,55428,57441,61791
0,719,2222,3042,8729,9790,11961,13123,20878,22281,25120,26624,36447,38192,41699,43545,55436,57523,61698
0,1419,1473,3024,8733,10812,10890,13101,20886,23625,23727,26598,36459,39858,39984,43515,55452,59511,59661
0,651,2262,3006,8737,9698,12025,13079,20894,22165,25208,26572,36471,38052,41811,43485,55468,57359,61834
0,720,2178,2997,8739,9801,11907,13068,20898,22302,25056,26559,36477,38223,41625,43470,55476,57564,61614
0,1376,1475,2979,8743,10759,10902,13046,20906,23562,23749,26533,36489,39785,40016,43440,55492,59428,59703
0,609,2265,2961,8747,9646,12038,13024,20914,22103,25231,26507,36501,37980,41844,43410,55508,57277,61877
0,721,2134,2952,8749,9812,11853,13013,20918,22323,24992,26494,36507,38254,41551,43395,55516,57605,61530
0,1333,1477,2934,8753,10706,10914,12991,20926,23499,23771,26468,36519,39712,40048,43365,55532,59345,59745
0,567,2268,2916,8757,9594,12051,12969,20934,22041,25254,26442,36531,37908,41877,43335,55548,57195,61920
0,722,2090,2907,8759,9823,11799,12958,20938,22344,24928,26429,36537,38285,41477,43320,55556,57646,61446
0,1290,1479,2889,8763,10653,10926,12936,20946,23436,23793,26403,36549,39639,40080,43290,55572,59262,59787
0,525,2271,2871,8767,9542,12064,12914,20954,21979,25277,26377,36561,37836,41910,43260,55588,57113,61963
0,723,2046,2862,8769,9834,11745,12903,20958,22365,24864,26364,36567,38316,41403,43245,55596,57687,61362
0,1247,1481,2844,8773,10600,10938,12881,20966,23373,23815,26338,36579,39566,40112,43215,55612,59179,59829
0,483,2274,2826,8777,9490,12077,12859,20974,21917,25300,26312,36591,37764,41943,43185,55628,57031,62006
0,724,2002,2817,8779,9845,11691,12848,20978,22386,24800,26299,36597,38347,41329,43170,55636,57728,61278
0,1204,1483,2799,8783,10547,10950,12826,20986,23310,23837,26273,36609,39493,40144,43140,55652,59096,59871
0,441,2277,2781,8787,9438,12090,12804,20994,21855,25323,26247,36621,37692,41976,43110,55668,56949,62049
0,725,1958,2772,8789,9856,11637,12793,20998,22407,24736,26234,36627,38378,41255,43095,55676,57769,61194
0,1161,1485,2754,8793,10494,10962,12771,21006,23247,23859,26208,36639,39420,40176,43065,55692,59013,59913
0,399,2280,2736,8797,9386,12103,12749,21014,21793,25346,26182,36651,37620,42009,43035,55708,56867,62092
0,726,1914,2727,8799,9867,11583,12738,21018,22428,24672,26169,36657,38409,41181,43020,55716,57810,61110
0,1118,1487,2709,8803,10441,10974,12716,21026,23184,23881,26143,36669,39347,40208,42990,55732,58930,59955
0,357,2283,2691,8807,9334,12116,12694,21034,21731,25369,26117,36681,37548,42042,42960,55748,56785,62135
0,727,1870,2682,8809,9878,11529,12683,21038,22449,24608,26104,36687,38440,41107,42945,55756,57851,61026
0,1075,1489,2664,8813,10388,10986,12661,21046,23121,23903,26078,36699,39274,40240,42915,55772,58847,59997
0,315,2286,2646,8817,9282,12129,12639,21054,21669,25392,26052,36711,37476,42075,42885,55788,56703,62178
0,728,1826,2637,8819,9889,11475,12628,21058,22470,24544,26039,36717,38471,41033,42870,55796,57892,60942
0,1032,1491,2619,8823,10335,10998,12606,21066,23058,23925,26013,36729,39201,40272,42840,55812,58764,60039
0,273,2289,2601,8827,9230,12142,12584,21074,21607,25415,25987,36741,37404,42108,42810,55828,56621,62221
0,729,1782,2592,8829,9900,11421,12573,21078,22491,24480,25974,36747,38502,40959,42795,55836,57933,60858
0,989,1493,2574,8833,10282,11010,12551,21086,22995,23947,25948,36759,39128,40304,42765,55852,58681,60081
0,231,2292,2556,8837,9178,12155,12529,21094,21545,25438,25922,36771,37332,42141,42735,55868,56539,62264
0,730,1738,2547,8839,9911,11367,12518,21098,22512,24416,25909,36777,38533,40885,42720,55876,57974,60774
0,946,1495,2529,8843,10229,11022,12496,21106,22932,23969,25883,36789,39055,40336,42690,55892,58598,60123
0,189,2295,2511,8847,9126,12168,12474,21114,21483,25461,25857,36801,37260,42174,42660,55908,56457,62307
0,731,1694,2502,8849,9922,11313,12463,21118,22533,24352,25844,36807,38564,40811,42645,55916,58015,60690
0,903,1497,2484,8853,10176,11034,12441,21126,22869,23991,25818,36819,38982,40368,42615,55932,58515,60165
0,147,2298,2466,8857,9074,12181,12419,21134,21421,25484,25792,36831,37188,42207,42585,55948,56375,62350
0,732,1650,2457,8859,9933,11259,12408,21138,22554,24288,25779,36837,38595,40737,42570,55956,58056,60606
0,860,1499,2439,8863,10123,11046,12386,21146,22806,24013,25753,36849,38909,40400,42540,55972,58432,60207
0,105,2301,2421,8867,9022,12194,12364,21154,21359,25507,25727,36861,37116,42240,42510,55988,56293,62393,62713
0,733,1606,2412,8869,9944,11205,12353,21158,22575,24224,25714,36867,38626,40663,42495,55996,58097,60522,62696
0,817,1501,2394,8873,10070,11058,12331,21166,22743,24035,25688,36879,38836,40432,42465,56012,58349,60249,62662
0,63,2304,2376,8877,8970,12207,12309,21174,21297,25530,25662,36891,37044,42273,42435,56028,56211,62436,62628
0,734,1562,2367,8879,9955,11151,12298,21178,22596,24160,25649,36897,38657,40589,42420,56036,58138,60438,62611
0,774,1503,2349,8883,10017,11070,12276,21186,22680,24057,25623,36909,38763,40464,42390,56052,58266,60291,62577
0,21,2307,2331,8887,8918,12220,12254,21194,21235,25553,25597,36921,36972,42306,42360,56068,56129,62479,62543
0,735,1518,2322,8889,9966,11097,12243,21198,22617,24096,25584,36927,38688,40515,42345,56076,58179,60354,62526
0,731,1505,2304,8893,9964,11082,12221,21206,22617,24079,25558,36939,38690,40496,42315,56092,58183,60333,62492
0,736,1474,2277,8899,9977,11043,12188,21218,22638,24032,25519,36957,38719,40441,42270,56116,58220,60270,62441
0,688,1507,2259,8903,9911,11094,12166,21226,22554,24101,25493,36969,38617,40528,42240,56132,58100,60375,62407
0,737,1430,2232,8909,9988,10989,12133,21238,22659,23968,25454,36987,38750,40367,42195,56156,58261,60186,62356
0,645,1509,2214,8913,9858,11106,12111,21246,22491,24123,25428,36999,38544,40560,42165,56172,58017,60417,62322
0,738,1386,2187,8919,9999,10935,12078,21258,22680,23904,25389,37017,38781,40293,42120,56196,58302,60102,62271
0,602,1511,2169,8923,9805,11118,12056,21266,22428,24145,25363,37029,38471,40592,42090,56212,57934,60459,62237
0,739,1342,2142,8929,10010,10881,12023,21278,22701,23840,25324,37047,38812,40219,42045,56236,58343,60018,62186
0,559,1513,2124,8933,9752,11130,12001,21286,22365,24167,25298,37059,38398,40624,42015,56252,57851,60501,62152
0,740,1298,2097,8939,10021,10827,11968,21298,22722,23776,25259,37077,38843,40145,41970,56276,58384,59934,62101
0,516,1515,2079,8943,9699,11142,11946,21306,22302,24189,25233,37089,38325,40656,41940,56292,57768,60543,62067
0,741,1254,2052,8949,10032,10773,11913,21318,22743,23712,25194,37107,38874,40071,41895,56316,58425,59850,62016
0,473,1517,2034,8953,9646,11154,11891,21326,22239,24211,25168,37119,38252,40688,41865,56332,57685,60585,61982
0,742,1210,2007,8959,10043,10719,11858,21338,22764,23648,25129,37137,38905,39997,41820,56356,58466,59766,61931
0,430,1519,1989,8963,9593,11166,11836,21346,22176,24233,25103,37149,38179,40720,41790,56372,57602,60627,61897
0,743,1166,1962,8969,10054,10665,11803,21358,22785,23584,25064,37167,38936,39923,41745,56396,58507,59682,61846
0,387,1521,1944,8973,9540,11178,11781,21366,22113,24255,25038,37179,38106,40752,41715,56412,57519,60669,61812
0,744,1122,1917,8979,10065,10611,11748,21378,22806,23520,24999,37197,38967,39849,41670,56436,58548,59598,61761
0,344,1523,1899,8983,9487,11190,11726,21386,22050,24277,24973,37209,38033,40784,41640,56452,57436,60711,61727
0,745,1078,1872,8989,10076,10557,11693,21398,22827,23456,24934,37227,38998,39775,41595,56476,58589,59514,61676
0,301,1525,1854,8993,9434,11202,11671,21406,21987,24299,24908,37239,37960,40816,41565,56492,57353,60753,61642
0,746,1034,1827,8999,10087,10503,11638,21418,22848,23392,24869,37257,39029,39701,41520,56516,58630,59430,61591
0,258,1527,1809,9003,9381,11214,11616,21426,21924,24321,24843,37269,37887,40848,41490,56532,57270,60795,61557
0,747,990,1782,9009,10098,10449,11583,21438,22869,23328,24804,37287,39060,39627,41445,56556,58671,59346,61506
0,215,1529,1764,9013,9328,11226,11561,21446,21861,24343,24778,37299,37814,40880,41415,56572,57187,60837,61472
0,748,946,1737,9019,10109,10395,11528,21458,22890,23264,24739,37317,39091,39553,41370,56596,58712,59262,61421
0,172,1531,1719,9023,9275,11238,11506,21466,21798,24365,24713,37329,37741,40912,41340,56612,57104,60879,61387
0,749,902,1692,9029,10120,10341,11473,21478,22911,23200,24674,37347,39122,39479,41295,56636,58753,59178,61336
0,129,1533,1674,9033,9222,11250,11451,21486,21735,24387,24648,37359,37668,40944,41265,56652,57021,60921,61302
0,750,858,1647,9039,10131,10287,11418,21498,22932,23136,24609,37377,39153,39405,41220,56676,58794,59094,61251
0,86,1535,1629,9043,9169,11262,11396,21506,21672,24409,24583,37389,37595,40976,41190,56692,56938,60963,61217
0,751,814,1602,9049,10142,10233,11363,21518,22953,23072,24544,37407,39184,39331,41145,56716,58835,59010,61166
0,43,1537,1584,9053,9116,11274,11341,21526,21609,24431,24518,37419,37522,41008,41115,56732,56855,61005,61132
0,752,770,1557,9059,10153,10179,11308,21538,22974,23008,24479,37437,39215,39257,41070,56756,58876,58926,61081
0,726,753,1512,9069,10125,10164,11253,21558,22944,22995,24414,37467,39183,39246,40995,56796,58842,58917,60996
0,682,754,1467,9079,10071,10175,11198,21578,22880,23016,24349,37497,39109,39277,40920,56836,58758,58958,60911
0,638,755,1422,9089,10017,10186,11143,21598,22816,23037,24284,37527,39035,39308,40845,56876,58674,58999,60826
0,594,756,1377,9099,9963,10197,11088,21618,22752,23058,24219,37557,38961,39339,40770,56916,58590,59040,60741
0,550,757,1332,9109,9909,10208,11033,21638,22688,23079,24154,37587,38887,39370,40695,56956,58506,59081,60656
0,506,758,1287,9119,9855,10219,10978,21658,22624,23100,24089,37617,38813,39401,40620,56996,58422,59122,60571
0,462,759,1242,9129,9801,10230,10923,21678,22560,23121,24024,37647,38739,39432,40545,57036,58338,59163,60486
0,418,760,1197,9139,9747,10241,10868,21698,22496,23142,23959,37677,38665,39463,40470,57076,58254,59204,60401
0,374,761,1152,9149,9693,10252,10813,21718,22432,23163,23894,37707,38591,39494,40395,57116,58170,59245,60316
0,330,762,1107,9159,9639,10263,10758,21738,22368,23184,23829,37737,38517,39525,40320,57156,58086,59286,60231
0,286,763,1062,9169,9585,10274,10703,21758,22304,23205,23764,37767,38443,39556,40245,57196,58002,59327,60146
0,242,764,1017,9179,9531,10285,10648,21778,22240,23226,23699,37797,38369,39587,40170,57236,57918,59368,60061
0,198,765,972,9189,9477,10296,10593,21798,22176,23247,23634,37827,38295,39618,40095,57276,57834,59409,59976
0,154,766,927,9199,9423,10307,10538,21818,22112,23268,23569,37857,38221,39649,40020,57316,57750,59450,59891
0,110,767,882,9209,9369,10318,10483,21838,22048,23289,23504,37887,38147,39680,39945,57356,57666,59491,59806
0,66,768,837,9219,9315,10329,10428,21858,21984,23310,23439,37917,38073,39711,39870,57396,57582,59532,59721
0,22,769,792,9229,9261,10340,10373,21878,21920,23331,23374,37947,37999,39742,39795,57436,57498,59573,59636
