0,865,1342,2268,10441,11704,12393,13717,24862,26523,27424,29146,43263,45322,46435,48555
0,430,1771,2241,10447,11077,13014,13684,24874,25704,28237,29107,43281,44311,47440,48510
0,866,1298,2223,10451,11715,12339,13662,24882,26544,27360,29081,43293,45353,46361,48480
0,387,1773,2196,10457,11024,13026,13629,24894,25641,28259,29042,43311,44238,47472,48435
0,867,1254,2178,10461,11726,12285,13607,24902,26565,27296,29016,43323,45384,46287,48405
0,344,1775,2151,10467,10971,13038,13574,24914,25578,28281,28977,43341,44165,47504,48360
0,868,1210,2133,10471,11737,12231,13552,24922,26586,27232,28951,43353,45415,46213,48330
0,301,1777,2106,10477,10918,13050,13519,24934,25515,28303,28912,43371,44092,47536,48285
0,869,1166,2088,10481,11748,12177,13497,24942,26607,27168,28886,43383,45446,46139,48255
0,258,1779,2061,10487,10865,13062,13464,24954,25452,28325,28847,43401,44019,47568,48210
0,870,1122,2043,10491,11759,12123,13442,24962,26628,27104,28821,43413,45477,46065,48180
0,215,1781,2016,10497,10812,13074,13409,24974,25389,28347,28782,43431,43946,47600,48135
0,871,1078,1998,10501,11770,12069,13387,24982,26649,27040,28756,43443,45508,45991,48105
0,172,1783,1971,10507,10759,13086,13354,24994,25326,28369,28717,43461,43873,47632,48060
0,872,1034,1953,10511,11781,12015,13332,25002,26670,26976,28691,43473,45539,45917,48030
0,129,1785,1926,10517,10706,13098,13299,25014,25263,28391,28652,43491,43800,47664,47985
0,873,990,1908,10521,11792,11961,13277,25022,26691,26912,28626,43503,45570,45843,47955
0,86,1787,1881,10527,10653,13110,13244,25034,25200,28413,28587,43521,43727,47696,47910
0,874,946,1863,10531,11803,11907,13222,25042,26712,26848,28561,43533,45601,45769,47880
0,43,1789,1836,10537,10600,13122,13189,25054,25137,28435,28522,43551,43654,47728,47835
0,875,902,1818,10541,11814,11853,13167,25062,26733,26784,28496,43563,45632,45695,47805
0,858,876,1773,10551,11799,11825,13112,25082,26720,26754,28431,43593,45621,45663,47730
0,814,877,1728,10561,11745,11836,13057,25102,26656,26775,28366,43623,45547,45694,47655
0,770,878,1683,10571,11691,11847,13002,25122,26592,26796,28301,43653,45473,45725,47580
0,726,879,1638,10581,11637,11858,12947,25142,26528,26817,28236,43683,45399,45756,47505
0,682,880,1593,10591,11583,11869,12892,25162,26464,26838,28171,43713,45325,45787,47430
0,638,881,1548,10601,11529,11880,12837,25182,26400,26859,28106,43743,45251,45818,47355
0,594,882,1503,10611,11475,11891,12782,25202,26336,26880,28041,43773,45177,45849,47280
0,550,883,1458,10621,11421,11902,12727,25222,26272,26901,27976,43803,45103,45880,47205
0,506,884,1413,10631,11367,11913,12672,25242,26208,26922,27911,43833,45029,45911,47130
0,462,885,1368,10641,11313,11924,12617,25262,26144,26943,27846,43863,44955,45942,47055
0,418,886,1323,10651,11259,11935,12562,25282,26080,26964,27781,43893,44881,45973,46980
0,374,887,1278,10661,11205,11946,12507,25302,26016,26985,27716,43923,44807,46004,46905
0,330,888,1233,10671,11151,11957,12452,25322,25952,27006,27651,43953,44733,46035,46830
0,286,889,1188,10681,11097,11968,12397,25342,25888,27027,27586,43983,44659,46066,46755
0,242,890,1143,10691,11043,11979,12342,25362,25824,27048,27521,44013,44585,46097,46680
0,198,891,1098,10701,10989,11990,12287,25382,25760,27069,27456,44043,44511,46128,46605
0,154,892,1053,10711,10935,12001,12232,25402,25696,27090,27391,44073,44437,46159,46530
0,110,893,1008,10721,10881,12012,12177,25422,25632,27111,27326,44103,44363,46190,46455
0,66,894,963,10731,10827,12023,12122,25442,25568,27132,27261,44133,44289,46221,46380
0,22,895,918,10741,10773,12034,12067,25462,25504,27153,27196,44163,44215,46252,46305
