0,418,652,1089,7843,8451,8789,9416,18626,19424,19866,20683,32349,33337,33883,34890,49012,50190,50840,52037
0,374,653,1044,7853,8397,8800,9361,18646,19360,19887,20618,32379,33263,33914,34815,49052,50106,50881,51952
0,330,654,999,7863,8343,8811,9306,18666,19296,19908,20553,32409,33189,33945,34740,49092,50022,50922,51867
0,286,655,954,7873,8289,8822,9251,18686,19232,19929,20488,32439,33115,33976,34665,49132,49938,50963,51782
0,242,656,909,7883,8235,8833,9196,18706,19168,19950,20423,32469,33041,34007,34590,49172,49854,51004,51697
0,198,657,864,7893,8181,8844,9141,18726,19104,19971,20358,32499,32967,34038,34515,49212,49770,51045,51612
0,154,658,819,7903,8127,8855,9086,18746,19040,19992,20293,32529,32893,34069,34440,49252,49686,51086,51527
0,110,659,774,7913,8073,8866,9031,18766,18976,20013,20228,32559,32819,34100,34365,49292,49602,51127,51442
0,66,660,729,7923,8019,8877,8976,18786,18912,20034,20163,32589,32745,34131,34290,49332,49518,51168,51357
0,22,661,684,7933,7965,8888,8921,18806,18848,20055,20098,32619,32671,34162,34215,49372,49434,51209,51272
